STATE,ST_CASE,VEH_NO,PER_NO,PBPTYPE,PBAGE,PBSEX,PBCWALK,PBSWALK,PBSZONE,PEDCTYPE,BIKECTYPE,PEDLOC,BIKELOC,PEDPOS,BIKEPOS,PEDDIR,BIKEDIR,MOTDIR,MOTMAN,PEDLEG,PEDSNR,PEDCGP,BIKECGP,YEAR
Texas,482190.0,0.0,1.0,Pedestrian,69 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482199.0,0.0,1.0,Pedestrian,48 Years,Female,None Noted,None Noted,None Noted,Lying in Roadway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Pedestrian in Roadway - Circumstances Unknown,Not a Cyclist,2017
Texas,482206.0,0.0,1.0,Pedestrian,57 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Other/Unknown,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,482207.0,0.0,1.0,Pedestrian,19 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2017
Texas,482208.0,0.0,1.0,Pedestrian,23 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482210.0,0.0,1.0,Pedestrian,20 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway Against Traffic - From Front,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2017
Texas,482216.0,0.0,1.0,Pedestrian,57 Years,Female,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Paved Shoulder / Bicycle Lane / Parking Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,482220.0,0.0,1.0,Pedestrian,37 Years,Male,Yes,Yes,None Noted,Walking in Roadway,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Southbound,Not a Cyclist,Westbound,Straight through,Farside,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s right",Pedestrian in Roadway - Circumstances Unknown,Not a Cyclist,2017
Texas,482228.0,0.0,1.0,Pedestrian,65 Years,Male,Yes,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Northbound,Not a Cyclist,Eastbound,Straight through,Farside,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s right",Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482229.0,0.0,1.0,Pedestrian,88 Years,Female,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Intersection Area,Not a Cyclist,Not Derived/Unknown Initial Direction of Travel,Not a Cyclist,Eastbound,Straight through,Unknown/None of the Above,Unknown/Insufficient Information,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482240.0,0.0,1.0,Pedestrian,31 Years,Male,Yes,Yes,None Noted,Motorist Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Not Derived/Unknown Initial Direction of Travel,Not a Cyclist,Southbound,Straight through,Nearside,"Motorist traveling straight through - Crash Occurred on Near (Approach) Side of Intersection / Pedestrian within crosswalk area, approach direction unknown",Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482244.0,0.0,1.0,Pedestrian,34 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway Against Traffic - From Front,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2017
Texas,482250.0,0.0,1.0,Pedestrian,42 Years,Female,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2017
Texas,482253.0,0.0,1.0,Pedestrian,27 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway Against Traffic - From Front,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2017
Texas,482256.0,0.0,1.0,Pedestrian,50 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482257.0,0.0,1.0,Pedestrian,45 Years,Male,None Noted,None Noted,None Noted,Motorist Right Turn on Red - Perpendicular Paths,Not a Cyclist,Intersection-Related,Not a Cyclist,Travel Lane,Not a Cyclist,Northbound,Not a Cyclist,Southbound,Right Turn,Farside,"Motorist turning right - Crash Occurred on Far Side of Intersection / Pedestrian outside crosswalk area, approach direction opposite motorist’s",Crossing Roadway - Vehicle Turning,Not a Cyclist,2017
Texas,482259.0,0.0,1.0,Pedestrian,36 Years,Female,None Noted,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482261.0,0.0,1.0,Pedestrian,56 Years,Female,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482273.0,0.0,1.0,Pedestrian,37 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2017
Texas,482274.0,0.0,1.0,Pedestrian,60 Years,Female,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482277.0,0.0,1.0,Pedestrian,Unknown,Male,Yes,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Southbound,Not a Cyclist,Westbound,Straight through,Nearside,"Motorist traveling straight through - Crash Occurred on Near (Approach) Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s right",Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482279.0,0.0,1.0,Pedestrian,52 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482283.0,0.0,1.0,Bicyclist,38 Years,Male,None Noted,None Noted,None Noted,Not a Pedestrian,Bicyclist Ride Out - Other Midblock,Not a Pedestrian,Not At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,Not applicable,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Bicyclist Failed to Yield - Midblock,2017
Texas,482284.0,0.0,1.0,Pedestrian,64 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482287.0,0.0,1.0,Pedestrian,54 Years,Male,None Noted,Yes,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Sidewalk / Shared-Use Path / Driveway Access,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2017
Texas,482294.0,0.0,1.0,Pedestrian,68 Years,Male,None Noted,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482305.0,0.0,1.0,Pedestrian,53 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Paved Shoulder / Bicycle Lane / Parking Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,482309.0,0.0,1.0,Bicyclist,43 Years,Male,None Noted,None Noted,None Noted,Not a Pedestrian,Motorist Overtaking - Undetected Bicyclist,Not a Pedestrian,Not At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,With Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Motorist Overtaking Bicyclist,2017
Texas,482312.0,0.0,1.0,Pedestrian,51 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482318.0,0.0,1.0,Pedestrian,57 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,482325.0,0.0,1.0,Pedestrian,67 Years,Male,None Noted,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Intersection-Related,Not a Cyclist,Travel Lane,Not a Cyclist,Eastbound,Not a Cyclist,Northbound,Straight through,Nearside,"Motorist traveling straight through - Crash Occurred on Near (Approach) Side of Intersection / Pedestrian outside crosswalk area, traveled from motorist’s left",Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482328.0,0.0,1.0,Pedestrian,42 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,482345.0,0.0,1.0,Pedestrian,21 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2017
Texas,482358.0,0.0,1.0,Pedestrian,59 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,482359.0,0.0,1.0,Bicyclist,33 Years,Male,None Noted,Yes,None Noted,Not a Pedestrian,Bicyclist Turning Error - Right turn,Not a Pedestrian,Not At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,Not applicable,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Loss of Control / Turning Error,2017
Texas,482365.0,0.0,1.0,Pedestrian,66 Years,Female,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482373.0,0.0,1.0,Pedestrian,37 Years,Male,None Noted,None Noted,None Noted,Dash,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Dash / Dart-Out,Not a Cyclist,2017
Texas,482375.0,0.0,1.0,Pedestrian,60 Years,Male,None Noted,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Intersection Area,Not a Cyclist,Not Derived/Unknown Initial Direction of Travel,Not a Cyclist,Eastbound,Straight through,Unknown/None of the Above,Unknown/Insufficient Information,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482380.0,0.0,1.0,Pedestrian,30 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,482380.0,0.0,2.0,Pedestrian,19 Years,Female,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,482382.0,0.0,1.0,Pedestrian,48 Years,Male,None Noted,Yes,None Noted,Transit Bus Stop-Related,Not a Cyclist,At Intersection,Not a Cyclist,Intersection Area,Not a Cyclist,Not Derived/Unknown Initial Direction of Travel,Not a Cyclist,Westbound,Straight through,Unknown/None of the Above,Unknown/Insufficient Information,Bus Stop-Related,Not a Cyclist,2017
Texas,482383.0,0.0,1.0,Pedestrian,59 Years,Female,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482385.0,0.0,1.0,Pedestrian,58 Years,Male,None Noted,None Noted,None Noted,Driverless Vehicle,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2017
Texas,482386.0,0.0,1.0,Bicyclist,79 Years,Male,None Noted,None Noted,None Noted,Not a Pedestrian,Sign-Controlled Intersection - Other / Unknown,Not a Pedestrian,At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,Not applicable,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Crossing Paths - Other Circumstances,2017
Texas,482394.0,0.0,1.0,Pedestrian,26 Years,Male,None Noted,Yes,None Noted,Walking in Roadway,Not a Cyclist,At Intersection,Not a Cyclist,Intersection Area,Not a Cyclist,Not Derived/Unknown Initial Direction of Travel,Not a Cyclist,Southbound,Straight through,Farside,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian outside crosswalk area, other",Pedestrian in Roadway - Circumstances Unknown,Not a Cyclist,2017
Texas,482394.0,0.0,2.0,Pedestrian,24 Years,Male,None Noted,Yes,None Noted,Walking in Roadway,Not a Cyclist,At Intersection,Not a Cyclist,Intersection Area,Not a Cyclist,Not Derived/Unknown Initial Direction of Travel,Not a Cyclist,Southbound,Straight through,Farside,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian outside crosswalk area, other",Pedestrian in Roadway - Circumstances Unknown,Not a Cyclist,2017
Texas,482400.0,0.0,1.0,Pedestrian,29 Years,Female,None Noted,None Noted,None Noted,Disabled Vehicle-Related,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2017
Texas,482401.0,0.0,1.0,Bicyclist,73 Years,Male,None Noted,None Noted,None Noted,Not a Pedestrian,Bicyclist Left Turn - Same Direction,Not a Pedestrian,Not At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,With Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Bicyclist Left Turn / Merge,2017
Texas,482402.0,0.0,1.0,Pedestrian,57 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482412.0,0.0,1.0,Pedestrian,61 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,482413.0,0.0,1.0,Pedestrian,25 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2017
Texas,482419.0,0.0,1.0,Pedestrian,52 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Paved Shoulder / Bicycle Lane / Parking Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2017
Texas,482421.0,0.0,1.0,Pedestrian,24 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2017
Texas,482429.0,0.0,1.0,Bicyclist,71 Years,Male,None Noted,Yes,None Noted,Not a Pedestrian,Motorist Left Turn- Opposite Direction,Not a Pedestrian,At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,With Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Motorist Left Turn / Merge,2017
